Customer_ID,First_Name,Surname,Street_Address,Age,Gender,Location,Tenure_Months,Activation_Date,Plan_Type,Contract_Duration_Months,Data_Usage_GB,Call_Minutes,SMS_Count,Payment_History_12mo,Outstanding_Balance,Monthly_Bill,Num_Complaints,Support_Tickets,Payment_Delays,Churn,Customer Phone Number
C1110,Bryan,Blackwell,5385 Douglas Canyon Apt. 054,21,Female,Harare,19,14/10/2020,Prepaid,15,18.32,797.8,360,9,20.45,19.19,5,2,0,1,720427148
C1111,Wesley,Graham,58627 Whitney Radial,26,Female,Masvingo,31,9/4/2022,Prepaid,10,8.73,790.4,493,11,80.17,45.75,1,0,0,0,732910282
C1112,Matthew,Baird,80105 Brown Island,18,Male,Harare,21,6/9/2022,Prepaid,0,0.0,48.9,404,10,20.41,0.0,0,3,0,0,772994533
C1113,Donald,Haley,7731 Brooks Light Suite 782,43,Female,Gweru,8,1/1/2023,Postpaid,13,3.05,1156.7,2,12,51.21,60.38,5,3,0,1,775147544
C1114,Russell,Guerrero,05986 Dean Ridges Apt. 467,29,Female,Bulawayo,48,13/7/2022,Prepaid,14,41.61,722.4,431,9,54.74,78.65,4,2,2,0,747710964
C1115,Brenda,Gordon,350 Graham Brook Apt. 962,32,Female,Mutare,11,26/8/2024,Prepaid,14,10.61,115.5,274,9,60.92,1.57,4,3,1,0,714338843
C1116,Richard,Gibbs,804 Owens Creek Apt. 209,52,Male,Bulawayo,36,21/4/2023,Postpaid,17,15.89,497.4,89,8,18.44,32.42,3,1,2,0,770251070
C1117,Haley,Scott,55826 Laurie Ways Suite 069,66,Male,Masvingo,42,13/7/2022,Postpaid,3,1.33,473.5,309,8,63.46,0.0,2,0,2,0,775176852
C1118,Ashley,Moore,9234 Johnson Rapids Suite 082,39,Male,Harare,26,4/4/2023,Prepaid,14,0.0,1013.7,124,9,41.41,50.52,1,2,0,0,766728215
C1119,Alexander,Gilmore,89734 Daniel Tunnel Suite 256,36,Male,Mutare,39,1/5/2023,Postpaid,24,14.91,293.9,480,9,36.37,15.35,3,1,0,0,718437712
C1120,Tammy,Miles,547 Gregory Mountain Suite 623,39,Male,Masvingo,15,11/8/2021,Prepaid,6,0.0,592.4,77,12,46.89,98.6,1,3,2,0,794143761
C1121,Robin,Vance,1737 Diana Shoals Apt. 220,20,Male,Masvingo,39,26/8/2020,Prepaid,16,16.83,858.6,101,9,54.44,37.38,3,3,0,1,728757506
C1122,Roger,Weaver,1093 Summers Stravenue Apt. 456,26,Male,Harare,59,27/4/2024,Postpaid,8,0.0,1107.6,315,9,34.21,36.17,4,3,1,0,717334901
C1123,Sandra,Turner,246 Armstrong Squares,61,Female,Bulawayo,3,24/6/2022,Postpaid,5,10.01,366.0,101,8,49.12,33.74,3,3,1,0,796437411
C1124,Kelly,Flores,055 Jennifer Extensions Suite 680,22,Female,Masvingo,31,20/11/2023,Prepaid,24,7.67,178.0,157,8,0.0,17.63,3,2,3,0,789157203
C1125,Keith,Richards,636 Mark Wells,57,Male,Mutare,1,16/9/2021,Prepaid,20,8.82,403.6,455,8,54.04,95.61,3,1,0,0,746968086
C1126,Christopher,Torres,8603 Fisher Junctions,67,Female,Bulawayo,41,26/9/2023,Prepaid,1,12.96,717.6,330,10,17.13,0.0,3,1,2,0,731586325
C1127,Amber,Blackwell,876 Cook Heights Apt. 762,60,Female,Mutare,37,8/9/2024,Postpaid,9,0.0,524.3,165,9,92.76,59.26,1,1,1,1,747711695
C1128,Ashley,Ross,93953 Eugene Isle Apt. 214,24,Male,Harare,15,13/11/2021,Prepaid,2,18.71,260.8,465,11,70.36,33.92,1,0,0,1,780897827
C1129,Michelle,Lewis,713 Jacob Spur Apt. 674,48,Male,Harare,46,23/12/2022,Postpaid,21,5.25,781.2,482,8,64.44,57.0,1,3,0,0,753663896
C1130,Leslie,White,162 Kyle Junction,32,Male,Masvingo,60,17/12/2023,Postpaid,12,21.13,385.8,159,12,50.92,24.7,2,2,2,0,728392993
C1131,Melissa,Oneill,87870 Lisa Turnpike Apt. 809,27,Female,Bulawayo,11,8/4/2021,Postpaid,23,4.2,21.3,392,10,26.91,16.02,3,0,3,0,753570727
C1132,Michael,Strong,35272 Gomez Forge Suite 026,34,Female,Mutare,52,11/1/2025,Prepaid,19,24.0,637.2,177,12,45.71,56.78,4,2,2,0,765339989
C1133,Brian,Jenkins,21037 John Point,31,Female,Masvingo,22,26/2/2024,Prepaid,22,4.48,0.0,245,12,33.46,41.07,4,0,0,0,728463212
C1134,Derrick,Andrews,88777 Brendan Lodge Suite 653,38,Female,Bulawayo,37,26/4/2023,Prepaid,3,0.0,299.5,394,12,14.5,29.71,3,3,3,0,713815144
C1135,Jodi,Hall,66684 Christina Via Suite 859,46,Male,Masvingo,38,26/4/2021,Postpaid,20,15.57,308.5,424,8,59.01,26.38,3,3,0,1,723331233
C1136,Robert,Reyes,3900 Marquez Via Suite 411,25,Female,Harare,15,26/4/2022,Prepaid,22,0.0,534.1,415,11,108.51,34.35,4,3,0,0,721963776
C1137,Katie,Smith,6363 Edwards Oval Apt. 516,62,Female,Gweru,24,12/11/2022,Prepaid,4,0.0,569.1,414,11,84.67,13.49,2,3,2,0,729952900
C1138,Jennifer,Harris,799 Reyes Mission,22,Male,Bulawayo,38,22/1/2022,Prepaid,15,19.61,889.1,449,9,43.28,27.68,0,1,2,0,751727753
C1139,Lisa,Bowers,677 Timothy Dam Apt. 785,38,Male,Mutare,27,5/6/2023,Postpaid,1,30.45,1027.8,350,11,56.22,6.88,0,0,3,0,718181883
C1140,Brenda,Hawkins,116 Rachel Well Apt. 818,42,Male,Mutare,30,15/6/2023,Postpaid,20,11.26,1097.1,112,12,74.71,15.43,0,3,0,0,757548564
C1141,Michelle,Ellis,4285 Cooper Ranch,30,Male,Masvingo,8,1/2/2022,Postpaid,7,0.0,582.8,223,10,82.46,9.74,0,1,3,0,746785617
C1142,Alyssa,Saunders,73943 Dickson Wells,19,Female,Masvingo,15,22/9/2022,Postpaid,17,12.24,92.1,87,11,58.53,75.53,4,0,3,0,762315765
C1143,Victor,Cox,86281 Pena Junctions Suite 767,36,Female,Masvingo,30,17/2/2022,Prepaid,11,28.33,707.7,110,9,88.38,37.26,3,0,2,1,733313511
C1144,Jeffrey,Johnson,954 Mark Place,52,Male,Bulawayo,34,21/2/2024,Prepaid,24,33.19,628.5,230,10,34.39,1.57,4,0,3,0,728458857
C1145,Jasmine,Calhoun,78048 Davis Divide Apt. 657,43,Male,Mutare,17,15/12/2022,Postpaid,13,22.42,743.1,19,10,68.07,43.26,5,3,2,1,754564078
C1146,Sandra,Johnson,5054 Lamb Village Apt. 861,21,Male,Bulawayo,24,19/1/2021,Postpaid,2,16.88,267.5,309,12,37.28,0.0,0,2,2,0,784412557
C1147,Leah,Hood,291 Steven Neck Apt. 052,20,Male,Masvingo,16,8/6/2020,Postpaid,22,8.73,547.8,23,9,96.57,71.85,3,3,2,0,772527341
C1148,Jerry,Johnson,101 Parker Harbors,36,Male,Masvingo,12,13/12/2022,Postpaid,5,18.92,375.9,18,12,36.82,7.46,0,1,2,0,729221242
C1149,Shawn,Valenzuela,764 Joseph Knoll Apt. 497,45,Female,Gweru,57,30/4/2020,Postpaid,21,0.0,1043.4,259,11,39.23,37.64,5,2,1,0,750253576
C1150,Tony,Vega,07881 Hart Common Suite 604,43,Male,Masvingo,57,20/9/2023,Postpaid,9,13.65,13.5,364,10,79.76,25.64,4,3,0,0,798849481
C1151,Sandra,Weber,123 Karen Walk Apt. 013,22,Male,Bulawayo,4,19/7/2020,Postpaid,6,8.34,232.1,83,8,46.54,25.41,3,2,2,0,735239821
C1152,Sarah,Mccarthy,280 Davis Summit,27,Male,Bulawayo,25,13/8/2023,Prepaid,5,11.58,303.8,183,10,52.46,1.02,0,2,2,0,787456782
C1153,Linda,Lara,7392 Harris Shoal,35,Male,Gweru,20,4/5/2022,Postpaid,14,8.55,779.8,153,11,65.38,63.75,4,1,0,0,737512406
C1154,Melissa,Wilson,42908 Yoder Lake,43,Female,Harare,19,20/2/2024,Prepaid,24,4.08,979.5,326,8,19.7,32.38,1,3,1,0,754882342
C1155,David,Clark,0147 Jones Lights Apt. 005,39,Female,Harare,34,14/6/2022,Postpaid,13,0.0,0.0,340,12,36.33,83.62,2,0,2,0,734567790
C1156,James,Gentry,97719 Kennedy Trace,57,Male,Mutare,59,27/2/2024,Postpaid,2,3.59,289.0,19,9,83.54,10.56,5,2,3,0,724514254
C1157,Martin,Garcia,34560 Kathy Well Suite 676,39,Male,Mutare,14,22/7/2024,Prepaid,8,32.08,624.3,368,9,47.69,11.41,3,0,1,0,760352901
C1158,Kayla,Tucker,57963 Lewis Highway Apt. 402,56,Male,Harare,59,30/1/2022,Postpaid,10,13.3,107.3,407,11,60.11,66.75,4,3,2,0,745823502
C1159,William,Murillo,0484 Austin Mission Apt. 453,65,Male,Bulawayo,42,9/1/2022,Postpaid,19,0.0,576.8,335,10,72.61,23.61,2,3,1,0,772344320
C1160,Eric,Fitzgerald,6907 Hunter Mountains Suite 196,25,Female,Mutare,48,22/8/2021,Prepaid,4,38.21,212.7,245,10,55.09,37.11,5,2,3,1,781335020
C1161,Mitchell,Wilson,24873 Scott Center Apt. 770,70,Female,Masvingo,34,18/11/2021,Postpaid,5,16.83,296.7,130,8,34.12,0.0,2,0,3,1,738190067
C1162,Katelyn,Sullivan,351 Jenkins Lock,55,Male,Gweru,60,25/4/2020,Postpaid,24,28.68,482.7,363,8,46.81,0.0,2,3,3,0,792434203
C1163,Jason,Cook,89175 Erica Street,43,Male,Harare,21,17/1/2025,Prepaid,19,15.03,636.1,337,9,15.99,83.75,5,0,0,1,754474126
C1164,Mary,Forbes,5759 Kaiser Corners Apt. 073,44,Female,Harare,20,28/1/2024,Prepaid,15,7.79,324.2,247,11,22.42,44.01,3,3,0,1,772612095
C1165,Christopher,Ballard,9664 Tina Underpass Suite 030,20,Male,Bulawayo,25,29/9/2022,Prepaid,5,4.25,461.6,312,12,92.22,17.2,3,3,0,0,740912354
C1166,John,Johnson,4381 Austin River,30,Female,Bulawayo,51,15/2/2022,Prepaid,5,20.45,1056.4,90,9,0.0,0.0,3,0,3,0,737965074
C1167,Karen,Medina,518 Hannah Rue Suite 064,47,Female,Gweru,20,10/5/2023,Prepaid,24,6.66,497.1,101,8,64.52,23.94,1,2,0,1,766043692
C1168,Dylan,Fleming,6057 Garcia Rest,24,Male,Harare,59,1/12/2020,Postpaid,22,39.96,667.5,499,12,22.78,33.18,5,0,3,0,721074355
C1169,Madison,Foster,3801 Yates Union,42,Male,Gweru,53,8/11/2022,Prepaid,8,25.27,270.6,195,10,77.34,75.75,0,3,2,0,710285711
C1170,Cynthia,Zuniga,39603 Angela Summit,46,Male,Harare,48,24/4/2022,Postpaid,11,12.74,846.6,324,11,47.63,0.0,4,0,0,1,765620931
C1171,Elizabeth,Santiago,33222 Summers Via Apt. 950,52,Female,Bulawayo,24,16/12/2021,Postpaid,0,0.0,485.0,146,9,39.25,21.42,4,2,1,0,774999068
C1172,Sierra,Daniels,4435 Morris Roads Suite 349,68,Male,Mutare,28,29/10/2021,Postpaid,21,0.4,251.6,346,8,116.64,33.58,5,1,0,0,746575804
C1173,Danielle,Watson,25938 West Causeway,29,Male,Bulawayo,27,15/3/2022,Postpaid,18,9.03,0.0,423,10,11.72,0.0,0,0,0,0,742916781
C1174,Corey,Gould,67207 Bryant Street,66,Male,Gweru,20,28/11/2024,Postpaid,0,25.71,352.1,432,9,60.54,26.02,0,3,0,0,734509968
C1175,Kaitlin,Hall,145 Anna Bridge,41,Female,Gweru,59,30/5/2022,Prepaid,22,11.61,822.2,266,10,71.71,28.47,4,0,3,0,730491595
C1176,Nicholas,Chapman,789 Evans Plains,25,Male,Masvingo,53,3/3/2023,Prepaid,11,0.0,808.9,89,11,35.32,34.62,4,2,2,0,738751505
C1177,Ryan,Black,99695 Kyle Station Suite 364,19,Male,Harare,36,24/7/2024,Postpaid,4,9.15,235.6,83,8,64.49,26.34,4,0,1,0,731227468
C1178,Erika,Pratt,69874 Hines Flats Apt. 504,27,Male,Bulawayo,51,24/1/2025,Postpaid,8,24.03,597.9,83,10,55.63,75.12,2,3,1,0,760279504
C1179,Michael,Combs,163 Steele Squares Suite 434,58,Male,Mutare,35,22/9/2024,Prepaid,0,9.47,297.7,356,12,32.76,47.03,0,2,3,0,717964443
C1180,Jessica,Gardner,64676 Buchanan Via,38,Male,Gweru,18,18/9/2020,Postpaid,2,12.88,287.4,485,9,8.15,42.99,2,2,3,0,750162344
C1181,Matthew,Walker,48611 Perez Lodge Apt. 636,40,Male,Gweru,48,15/1/2023,Postpaid,24,10.85,418.0,407,9,42.05,0.0,3,0,3,0,749275054
C1182,Robert,Garrison,230 Beltran Port Apt. 535,37,Female,Masvingo,10,27/3/2020,Postpaid,17,0.0,861.2,478,10,0.12,9.57,5,3,0,0,786113335
C1183,Francisco,Barker,23702 Kimberly Cliff Suite 336,29,Male,Harare,31,22/1/2023,Postpaid,16,11.26,190.3,375,10,16.8,33.33,1,2,1,0,765777727
C1184,Veronica,Smith,837 Chase Bypass Apt. 956,44,Male,Gweru,50,9/1/2024,Postpaid,14,0.0,506.0,121,12,8.32,0.0,2,2,1,0,771020155
C1185,Anita,Scott,60498 Brown Fall,26,Female,Masvingo,13,30/11/2022,Prepaid,14,11.61,629.2,396,9,34.34,12.97,2,2,1,1,740596658
C1186,Joseph,Bond,951 Kaitlyn Shoal Suite 699,66,Female,Mutare,21,8/4/2021,Postpaid,10,0.0,728.9,91,12,110.29,6.58,2,3,2,0,777980386
C1187,Gregory,Dominguez,096 Carlos Lights Suite 221,35,Male,Harare,24,27/6/2024,Postpaid,18,6.12,153.5,283,12,127.01,0.0,2,2,3,0,733066465
C1188,Thomas,Kramer,10751 Andrew Mount Apt. 680,28,Male,Masvingo,47,8/4/2024,Postpaid,21,15.79,404.9,475,12,29.97,53.73,5,1,3,1,759873778
C1189,Kevin,Daugherty,877 Rachel Knoll Apt. 424,36,Male,Mutare,44,2/1/2023,Postpaid,5,0.0,875.1,101,10,68.24,11.69,2,2,3,0,773475441
C1190,Melinda,Murray,1615 Sharon Islands Apt. 659,34,Female,Masvingo,14,17/9/2020,Prepaid,17,38.82,184.0,238,11,46.35,67.33,0,3,3,0,775276240
C1191,Michael,Cunningham,451 Thomas Ports Suite 420,66,Female,Gweru,38,4/2/2022,Prepaid,4,41.67,570.9,286,9,106.86,24.41,2,2,1,0,742401727
C1192,Sharon,Serrano,76443 Campbell Hill Suite 443,38,Male,Mutare,2,4/5/2021,Prepaid,23,14.55,1007.0,221,10,33.78,53.29,2,0,3,1,738044174
C1193,Lindsey,Hanson,7653 Joshua Light Suite 074,54,Female,Masvingo,60,16/3/2023,Postpaid,8,19.32,644.1,193,8,21.34,56.4,3,1,2,0,731777762
C1194,Steven,Norris,495 Murphy Loop,25,Female,Mutare,13,21/2/2022,Prepaid,1,16.84,741.7,144,9,68.81,55.42,3,1,1,0,755545655
C1195,Stefanie,Proctor,95194 Chambers Square Apt. 632,64,Female,Mutare,34,19/5/2020,Prepaid,2,22.45,461.2,220,12,54.53,62.39,5,0,0,0,770404788
C1196,Melanie,Stewart,44170 Charles Brooks Apt. 637,36,Female,Harare,22,17/5/2024,Prepaid,16,20.51,631.7,73,9,55.91,64.67,3,3,1,0,778304749
C1197,Christopher,Johnson,547 Carl Fall Apt. 346,69,Female,Mutare,13,9/4/2022,Prepaid,22,2.96,959.0,414,9,59.31,5.85,2,0,3,0,748647224
C1198,Denise,Vaughan,66160 Jonathan Track,48,Female,Bulawayo,29,26/1/2021,Postpaid,17,24.06,222.6,342,9,0.0,19.48,3,0,3,0,744971274
C1199,Kristina,Raymond,4015 Anthony Fords Suite 173,18,Female,Gweru,9,8/1/2025,Prepaid,1,24.98,327.6,398,10,74.43,27.15,3,2,0,0,757423958
C1200,Melanie,Harrington,494 Peck Union,43,Female,Harare,60,24/3/2021,Prepaid,24,18.52,284.2,12,12,52.08,35.95,5,0,0,0,750113874
C1201,Jared,Castaneda,8511 Brian Island Apt. 840,29,Female,Bulawayo,17,15/6/2020,Prepaid,21,11.85,687.2,40,10,7.22,25.25,5,2,3,0,775312198
C1202,Amy,Kim,595 Tyler Valley,58,Female,Bulawayo,37,5/2/2025,Prepaid,3,6.78,653.5,328,10,74.03,65.13,3,0,2,0,770350625
C1203,Alex,Boyd,50818 Julie Mills Suite 923,26,Male,Mutare,18,22/3/2024,Prepaid,5,0.0,983.3,487,8,39.84,46.63,2,0,0,1,713287093
C1204,Luis,Noble,02103 Cohen Wall Suite 329,27,Female,Mutare,47,22/5/2024,Prepaid,9,8.93,233.6,408,10,72.32,0.0,5,3,3,0,721368856
C1205,Susan,Gordon,425 Emily Way Suite 563,53,Male,Mutare,26,19/3/2024,Postpaid,0,25.32,310.6,174,8,62.33,31.28,2,1,0,0,742557230
C1206,Rebecca,Wright,5940 Erin Landing,47,Female,Bulawayo,37,1/1/2022,Postpaid,6,13.15,956.7,243,8,78.46,0.0,3,2,2,0,784144519
C1207,Sara,Gonzalez,75327 Bruce Streets,50,Female,Harare,56,12/10/2022,Postpaid,12,0.0,280.7,194,12,27.69,9.8,3,0,2,0,776109355
C1208,Lindsey,Chen,0315 Gwendolyn Crest,43,Male,Bulawayo,40,18/12/2022,Prepaid,22,18.71,530.9,27,8,68.9,7.98,1,0,1,1,721368954
C1209,Charles,Lopez,070 Saunders Creek,62,Female,Gweru,13,18/11/2024,Prepaid,7,0.0,965.0,411,10,25.71,0.0,3,1,3,0,742482872
C1210,Amber,Davila,35243 Stephen Mews Apt. 094,64,Female,Harare,46,28/11/2022,Postpaid,16,11.79,736.1,360,10,46.53,16.46,5,2,1,0,712592316
C1211,Miguel,Matthews,7291 Colton Via,38,Male,Masvingo,6,15/3/2021,Postpaid,21,15.45,962.2,301,12,116.59,0.0,5,0,3,0,790440554
C1212,Janice,Garrett,000 Steele Prairie,61,Female,Harare,48,17/11/2021,Prepaid,12,0.0,686.4,491,8,50.89,39.49,2,0,0,1,795235670
C1213,Michael,Webster,563 Jeffrey Cove Apt. 426,55,Male,Bulawayo,26,19/10/2021,Postpaid,3,18.69,732.2,124,9,24.95,72.4,1,1,2,0,754976489
C1214,Mark,White,88695 Ruiz Pines Suite 435,25,Male,Mutare,47,8/2/2024,Postpaid,0,30.84,453.6,83,9,49.29,71.85,0,0,1,0,718527835
C1215,Rebecca,Pearson,5725 Joseph Harbor Apt. 353,45,Male,Gweru,21,22/4/2023,Postpaid,9,23.13,387.7,455,10,24.71,9.25,4,2,3,0,742791816
C1216,Lisa,Meyer,705 Charles View Suite 749,44,Male,Gweru,1,21/3/2022,Postpaid,24,3.55,891.9,467,11,56.74,34.72,0,2,2,0,737054353
C1217,Theresa,Perez,72673 Edward Road Apt. 187,62,Male,Masvingo,20,4/5/2023,Prepaid,17,0.0,724.0,57,9,4.73,31.62,0,0,1,1,715277420
C1218,Steven,Waters,0700 Poole Dam,58,Female,Mutare,5,4/12/2021,Postpaid,10,0.0,996.4,75,9,44.15,35.32,1,3,0,0,755787926
C1219,Heather,Ford,9506 Gina Station Apt. 696,59,Male,Bulawayo,52,18/6/2022,Prepaid,7,4.81,224.5,102,11,8.99,67.19,1,2,2,0,723580994
C1220,Kyle,Duncan,78204 Jason Mountains,64,Male,Gweru,40,27/4/2021,Prepaid,3,25.1,726.8,489,11,0.0,39.17,4,0,2,0,776772797
C1221,Michael,Wise,29134 Duncan Manor Suite 312,58,Female,Masvingo,57,11/1/2024,Postpaid,21,29.32,276.2,167,12,19.28,11.06,2,1,2,0,733809061
C1222,Amanda,Avila,61065 Wesley Bridge Suite 755,68,Female,Mutare,47,12/3/2024,Prepaid,4,19.4,913.4,29,12,74.8,46.01,5,0,1,0,779185062
C1223,Calvin,Pope,077 Roberts Radial Suite 504,33,Male,Masvingo,54,28/9/2021,Prepaid,7,4.2,581.3,286,9,25.13,44.5,5,0,0,1,757984649
C1224,Taylor,Gilbert,471 Robles Ways Suite 129,39,Female,Harare,4,24/7/2023,Postpaid,19,0.03,610.1,356,8,107.99,112.55,3,0,0,0,721918529
C1225,Maurice,Turner,023 Perkins Court,57,Female,Gweru,6,30/6/2020,Prepaid,14,25.75,779.0,125,8,74.08,14.53,4,0,0,0,748208851
C1226,Kiara,Ball,913 Johnson Meadow,69,Female,Gweru,17,6/12/2024,Prepaid,16,17.7,992.4,182,8,44.12,0.0,3,3,3,0,750179601
C1227,James,Davis,75718 Michael Drive Suite 833,66,Female,Gweru,52,9/6/2024,Prepaid,7,18.06,871.1,161,12,53.34,7.12,4,2,1,0,750735911
C1228,John,Davidson,6330 Bryan Hill,36,Female,Harare,5,27/10/2021,Prepaid,15,8.81,592.8,319,10,54.97,36.81,3,3,2,0,726796693
C1229,Christian,Graham,65629 Chambers Flat,68,Female,Masvingo,8,10/4/2023,Prepaid,13,26.06,1066.3,271,10,10.03,48.7,3,0,0,0,777354164
C1230,Jacob,Brown,756 Mills Fork Suite 050,28,Female,Gweru,12,28/1/2025,Prepaid,5,27.41,269.4,333,12,33.77,0.0,2,1,0,0,786885981
C1231,Elizabeth,Mcgee,709 Irwin Gardens,64,Female,Mutare,33,17/7/2024,Prepaid,19,26.13,928.1,13,10,63.36,65.89,3,0,3,0,746426088
C1232,Gerald,Franco,1666 Donna Cape,25,Male,Masvingo,10,6/2/2022,Prepaid,1,31.2,341.9,473,11,0.0,6.32,3,2,2,0,782112225
C1233,Heather,Mendez,91396 Brian Burgs,42,Female,Bulawayo,60,6/6/2022,Postpaid,9,1.4,640.1,438,10,33.45,23.62,3,2,3,0,784741149
C1234,Julie,Oliver,79600 James Fields Apt. 081,70,Male,Gweru,6,29/4/2024,Prepaid,9,36.76,357.5,325,8,1.17,35.22,1,0,3,1,762208793
C1235,Rachel,Morales,5219 Houston Circles,42,Male,Masvingo,15,24/6/2023,Prepaid,21,19.49,885.9,413,8,53.64,17.59,4,3,2,0,764779043
C1236,Andrew,Lewis,069 Vincent Hills,36,Female,Bulawayo,36,23/7/2020,Prepaid,12,30.06,714.6,261,8,99.31,30.4,1,2,3,0,745642494
C1237,Jorge,Cortez,20824 Caitlin Loaf,42,Male,Mutare,29,13/2/2021,Prepaid,8,15.22,82.8,40,9,21.4,47.86,0,0,2,0,732640051
C1238,Miguel,Gray,4507 Alyssa Falls,64,Male,Harare,57,19/6/2022,Postpaid,4,0.0,0.0,317,9,96.26,73.74,5,3,2,1,745580542
C1239,Tiffany,Smith,98000 Newton Stream Apt. 522,36,Male,Gweru,13,21/3/2021,Postpaid,13,16.07,0.0,375,10,27.1,31.76,1,0,0,0,789322730
C1240,Yolanda,Lynn,543 Michael Mountains Suite 921,42,Female,Harare,60,18/11/2024,Postpaid,0,15.73,721.4,55,10,112.26,11.02,2,2,3,1,731670307
C1241,Renee,Park,8222 Steele Unions Suite 231,67,Male,Gweru,37,25/1/2024,Prepaid,17,4.82,760.7,138,9,29.24,30.87,5,3,3,0,772022454
C1242,Christopher,Schwartz,867 Dana Forges,20,Male,Bulawayo,57,24/3/2020,Prepaid,5,8.28,436.7,132,8,65.39,3.44,2,0,2,0,781648034
C1243,David,Calhoun,881 Michelle Dale Suite 638,21,Female,Harare,4,5/11/2021,Postpaid,23,0.0,616.8,60,9,63.61,45.15,5,3,2,1,771171235
C1244,Lance,Briggs,8859 Elizabeth Throughway Suite 088,63,Male,Harare,42,11/7/2021,Postpaid,6,2.41,205.8,316,8,58.52,0.0,4,1,2,1,774485846
C1245,Robert,Hoffman,4314 Heather Loop,33,Female,Harare,22,29/4/2022,Prepaid,14,0.0,668.3,45,11,37.24,23.0,0,2,3,1,712744804
C1246,Michael,Harrington,3406 Gonzalez Heights,23,Male,Bulawayo,30,12/6/2020,Postpaid,21,2.78,158.5,114,11,42.01,21.89,2,1,2,0,778860661
C1247,Ashley,Elliott,07637 Richard Trace,36,Male,Mutare,24,9/12/2021,Postpaid,10,0.0,918.0,445,8,104.33,41.01,1,0,0,0,734516082
C1248,Joseph,Ramirez,522 Clark Station,30,Male,Harare,34,20/6/2020,Prepaid,15,13.55,602.0,244,12,23.23,20.03,1,0,2,0,773569689
C1249,Matthew,Walker,76637 Price Manor Apt. 057,66,Female,Bulawayo,49,13/7/2022,Prepaid,20,18.72,895.6,170,8,22.9,75.72,4,0,2,0,724054779
C1250,Melissa,Miles,42645 Jamie Ferry Suite 929,33,Female,Mutare,9,28/9/2023,Postpaid,23,16.6,626.9,335,8,0.0,25.85,0,2,1,0,744783890
C1251,Rachel,Green,5393 Katherine Mountains,19,Female,Masvingo,15,18/11/2020,Prepaid,10,9.49,317.8,231,9,48.22,32.29,5,1,3,0,727943886
C1252,Kevin,White,734 Reeves Shores,45,Male,Harare,49,9/10/2020,Prepaid,17,27.19,376.4,334,11,17.88,12.65,5,1,3,0,792181046
C1253,James,Young,0814 Bean Parkways,21,Female,Mutare,52,4/11/2020,Prepaid,10,9.51,701.4,385,8,91.88,0.0,1,0,3,0,727022360
C1254,Jason,White,55505 Maria Groves Suite 452,53,Male,Harare,58,23/9/2022,Postpaid,4,0.0,602.9,479,9,69.08,6.62,2,2,3,0,776183387
C1255,Ashley,Gonzales,5567 Leonard Park Suite 841,23,Female,Bulawayo,17,1/11/2021,Postpaid,22,0.0,1082.0,345,11,53.5,61.33,5,1,3,0,799948213
C1256,Eric,Gomez,9830 Logan Turnpike,33,Male,Gweru,57,24/4/2023,Postpaid,12,7.11,116.6,203,9,9.24,31.58,0,1,1,0,737312498
C1257,Betty,Smith,27778 Julie Bypass Apt. 595,43,Female,Bulawayo,32,7/8/2020,Prepaid,5,39.82,667.5,450,12,15.01,7.22,3,0,1,0,716671203
C1258,Amber,Munoz,782 Joseph Branch Apt. 884,24,Male,Bulawayo,39,21/12/2024,Prepaid,14,9.85,888.2,374,11,71.15,52.23,0,3,3,0,751130558
C1259,Christina,Benson,037 Frank Loop,39,Male,Masvingo,21,7/3/2021,Postpaid,2,17.54,832.2,301,9,39.06,68.12,5,2,3,0,755191244
C1260,Chad,Tucker,333 Rhonda Land,55,Male,Bulawayo,8,26/4/2021,Prepaid,0,2.81,551.9,175,10,71.67,46.87,1,2,0,0,747204318
C1261,Daniel,Salinas,82298 Carolyn Hill,32,Male,Masvingo,13,30/5/2021,Prepaid,2,11.35,478.0,498,10,19.23,60.04,2,1,2,1,746786884
C1262,Wendy,Mcdowell,776 Wilson Square,38,Female,Bulawayo,19,2/5/2023,Prepaid,3,34.46,376.3,426,8,64.13,0.0,2,1,1,0,744671806
C1263,Nicholas,Black,608 Dana Villages,22,Female,Masvingo,12,21/10/2021,Postpaid,3,10.3,836.0,165,8,68.67,30.92,4,1,2,0,780065015
C1264,Edward,Salazar,914 Morgan Underpass Suite 928,40,Female,Masvingo,44,15/9/2022,Prepaid,22,26.07,822.7,488,9,96.63,40.1,3,0,2,0,757640981
C1265,Lindsay,Wilkinson,628 Jamie Avenue,39,Male,Harare,29,22/11/2023,Postpaid,13,14.01,402.3,416,10,74.3,43.91,5,3,1,1,770267675
C1266,Gail,Armstrong,7142 Smith Pike,43,Male,Masvingo,13,26/1/2024,Postpaid,4,17.53,812.2,437,9,37.19,37.31,2,1,3,0,783380135
C1267,Kristina,Bird,183 Ortega Estates Suite 147,43,Male,Harare,20,17/11/2024,Postpaid,22,16.09,743.5,6,12,85.04,17.52,0,2,2,0,725942096
C1268,Amber,Gill,1931 Hatfield Mountain,64,Female,Harare,8,18/11/2023,Prepaid,20,9.52,378.5,230,12,43.44,11.13,1,2,3,0,736632954
C1269,Marissa,Price,199 Kristin Dale Apt. 652,37,Male,Bulawayo,32,27/4/2022,Postpaid,14,0.0,384.7,359,10,14.2,3.36,5,3,3,1,759691696
